Date,Open,High,Low,Close,Adj Close,Volume
2021-04-13,51.639999,51.880001,51.340000,51.660000,50.659554,13353200
2021-04-14,51.509998,51.680000,51.139999,51.369999,50.375175,15376600
2021-04-15,51.759998,51.939999,51.369999,51.639999,50.639942,17869800
2021-04-16,52.450001,53.180000,52.259998,52.799999,51.777481,28327900
2021-04-19,52.529999,52.959999,52.490002,52.849998,51.826511,20245600
2021-04-20,52.590000,52.790001,51.599998,51.790001,50.787041,21257500
2021-04-21,51.840000,52.070000,51.480000,51.930000,50.924328,14015500
2021-04-22,51.810001,52.090000,51.380001,51.500000,50.502655,15564800
2021-04-23,51.500000,52.130001,51.180000,51.910000,50.904713,14016800
2021-04-26,51.650002,51.770000,51.500000,51.639999,50.639942,13778200
2021-04-27,51.580002,51.669998,51.349998,51.369999,50.375175,13601000
2021-04-28,51.560001,51.770000,50.919998,51.110001,50.120209,14984000
2021-04-29,51.180000,51.599998,50.980000,51.459999,50.463428,13916600
2021-04-30,51.220001,51.230000,50.410000,50.910000,49.924084,19930200
2021-05-03,51.209999,51.400002,50.810001,51.169998,50.179047,13465900
2021-05-04,51.110001,51.230000,50.299999,50.709999,49.727955,18164800
2021-05-05,50.990002,51.250000,50.680000,51.130001,50.139824,16205300
2021-05-06,51.070000,52.709999,50.950001,52.439999,51.424450,27106800
2021-05-07,52.480000,53.680000,52.220001,53.430000,52.395279,24146000
2021-05-10,53.970001,54.139999,53.160000,53.160000,52.130508,23845600
2021-05-11,53.099998,53.110001,52.110001,52.830002,51.806896,20220900
2021-05-12,52.180000,52.430000,51.470001,51.599998,50.600716,22123300
2021-05-13,52.110001,52.810001,51.880001,52.490002,51.473488,15864000
2021-05-14,52.930000,53.220001,52.599998,52.900002,51.875546,14789400
2021-05-17,52.759998,53.150002,52.680000,52.939999,51.914768,15731000
2021-05-18,52.799999,53.340000,52.740002,52.930000,51.904964,20177200
2021-05-19,51.880001,52.660000,51.860001,52.470001,51.453873,29187900
2021-05-20,50.410000,52.970001,50.099998,52.849998,51.826511,48830800
2021-05-21,52.770000,52.930000,52.240002,52.430000,51.414646,24468400
2021-05-24,52.959999,53.770000,52.790001,53.389999,52.356052,21128900
2021-05-25,53.369999,53.580002,53.139999,53.310001,52.277603,20657200
2021-05-26,53.349998,53.610001,52.820000,52.910000,51.885349,18671200
2021-05-27,52.930000,53.349998,52.580002,52.919998,51.895153,56216100
2021-05-28,53.180000,53.220001,52.840000,52.900002,51.875546,14863500
2021-06-01,52.959999,53.320000,52.430000,52.619999,51.600964,15741700
2021-06-02,52.650002,52.990002,52.400002,52.959999,51.934383,14529300
2021-06-03,52.799999,53.560001,52.619999,53.330002,52.297218,17593100
2021-06-04,53.439999,54.169998,53.439999,54.070000,53.022884,11676700
2021-06-07,54.320000,54.439999,53.790001,53.919998,52.875790,14899800
2021-06-08,53.970001,54.389999,53.889999,54.130001,53.081726,15329700
2021-06-09,54.180000,54.419998,53.939999,54.020000,52.973854,14860900
2021-06-10,54.430000,55.080002,54.270000,55.029999,53.964294,22183500
2021-06-11,55.189999,55.349998,54.540001,54.770000,53.709328,17134000
2021-06-14,54.389999,54.529999,53.529999,54.169998,53.120945,15131400
2021-06-15,54.230000,54.320000,53.730000,53.790001,52.748306,12542600
2021-06-16,53.849998,53.919998,53.130001,53.470001,52.434505,15477900
2021-06-17,53.410000,53.549999,53.009998,53.130001,52.101089,18288400
2021-06-18,52.810001,52.840000,51.880001,52.070000,51.061619,35758300
2021-06-21,52.369999,53.410000,52.290001,53.180000,52.150124,17682200
2021-06-22,53.299999,53.360001,52.810001,53.259998,52.228569,16451200
2021-06-23,53.270000,53.290001,52.590000,52.759998,51.738255,14749800
2021-06-24,52.939999,53.049999,52.610001,52.779999,51.757862,13974300
2021-06-25,52.770000,53.200001,52.650002,53.060001,52.032444,16682700
2021-06-28,53.160000,53.290001,52.919998,52.959999,51.934383,14008700
2021-06-29,52.889999,53.189999,52.770000,52.910000,51.885349,10926100
2021-06-30,52.950001,53.070000,52.619999,53.000000,51.973606,15826400
2021-07-01,53.049999,53.599998,53.000000,53.439999,52.405087,15074800
2021-07-02,53.189999,53.619999,52.840000,53.540001,52.869198,15066000
2021-07-06,53.220001,53.360001,52.340000,52.980000,52.316212,19394500
2021-07-07,53.070000,53.299999,52.669998,53.259998,52.592705,14411600
2021-07-08,53.160000,53.720001,52.910000,53.259998,52.592705,15691800
2021-07-09,53.360001,53.930000,53.290001,53.740002,53.066692,14673400
2021-07-12,54.040001,54.040001,53.130001,53.230000,52.563080,14000600
2021-07-13,53.340000,53.580002,53.200001,53.320000,52.651955,9927400
2021-07-14,53.500000,54.200001,53.340000,54.090000,53.412308,17113700
2021-07-15,53.840000,53.869999,53.240002,53.650002,52.977821,14952400
2021-07-16,53.880001,54.410000,53.650002,53.700001,53.027191,14144900
2021-07-19,53.669998,53.700001,52.730000,53.060001,52.395214,19925300
2021-07-20,53.279999,53.930000,53.189999,53.580002,52.908699,17250200
2021-07-21,53.820000,53.900002,53.419998,53.880001,53.204941,14068600
2021-07-22,53.910000,54.549999,53.779999,54.540001,53.856667,15729800
2021-07-23,54.889999,55.340000,54.509998,55.230000,54.538025,13042500
2021-07-26,55.130001,55.650002,55.130001,55.470001,54.775017,10097400
2021-07-27,55.380001,55.410000,54.790001,55.279999,54.587395,14738700
2021-07-28,55.459999,55.520000,54.410000,54.770000,54.083786,18835700
2021-07-29,55.000000,55.349998,54.900002,55.070000,54.380032,10680200
2021-07-30,55.080002,55.490002,55.009998,55.369999,54.676270,13438800
2021-08-02,55.599998,55.939999,55.259998,55.450001,54.755268,12468800
2021-08-03,55.540001,56.419998,55.270000,56.250000,55.545242,17357400
2021-08-04,56.369999,56.369999,55.470001,55.689999,54.992256,11662400
2021-08-05,55.520000,55.980000,55.500000,55.759998,55.061382,10785200
2021-08-06,55.470001,55.950001,55.150002,55.590000,54.893513,18386100
2021-08-09,55.820000,56.070000,55.400002,55.470001,54.775017,8707200
2021-08-10,55.500000,55.669998,55.250000,55.610001,54.913261,10441900
2021-08-11,55.889999,56.009998,55.599998,55.860001,55.160130,12604500
2021-08-12,55.849998,56.450001,55.660000,56.389999,55.683487,11209700
2021-08-13,56.389999,56.619999,56.259998,56.470001,55.762489,10841700
2021-08-16,56.299999,56.430000,55.930000,56.279999,55.574867,14407400
2021-08-17,55.869999,56.020000,55.630001,56.009998,55.308250,11987500
2021-08-18,55.790001,56.139999,55.029999,55.150002,54.459030,17111700
2021-08-19,54.759998,57.490002,54.590000,57.270000,56.552464,39881600
2021-08-20,57.250000,58.340000,56.849998,58.220001,57.490562,21876500
2021-08-23,57.849998,58.700001,57.740002,58.540001,57.806557,16225400
2021-08-24,58.490002,59.430000,58.430000,59.320000,58.576782,17658300
2021-08-25,59.540001,60.270000,59.169998,59.349998,58.606403,18069600
2021-08-26,59.419998,59.630001,58.990002,59.200001,58.458282,13729400
2021-08-27,59.270000,59.349998,58.860001,59.020000,58.280540,14795200
2021-08-30,58.980000,59.220001,58.799999,59.130001,58.389164,11798600
2021-08-31,59.110001,59.180000,58.580002,59.020000,58.280540,19873900
2021-09-01,59.020000,59.139999,58.660000,59.040001,58.300289,11629700
2021-09-02,59.349998,59.720001,59.060001,59.529999,58.784145,12855700
2021-09-03,59.330002,59.660000,59.279999,59.419998,58.675526,9732200
2021-09-07,59.240002,59.369999,58.750000,58.880001,58.142296,15503600
2021-09-08,58.549999,58.930000,58.490002,58.680000,57.944801,13124500
2021-09-09,58.450001,58.939999,58.250000,58.599998,57.865803,14958800
2021-09-10,58.750000,58.950001,57.820000,57.889999,57.164696,13622100
2021-09-13,58.160000,58.529999,57.730000,58.099998,57.372063,13553200
2021-09-14,58.240002,58.470001,57.660000,57.869999,57.144947,12810300
2021-09-15,57.779999,59.599998,57.060001,57.560001,56.838833,37524600
2021-09-16,58.310001,58.820000,57.130001,57.330002,56.611713,24029600
2021-09-17,57.389999,57.450001,56.470001,56.849998,56.137726,40262700
2021-09-20,56.380001,56.400002,55.290001,55.889999,55.189754,21897000
2021-09-21,55.959999,56.369999,55.230000,55.259998,54.567646,18700600
2021-09-22,55.759998,56.130001,55.369999,55.520000,54.824390,17940600
2021-09-23,55.700001,56.900002,55.599998,56.689999,55.979733,16262500
2021-09-24,56.450001,56.810001,56.220001,56.730000,56.019230,13156400
2021-09-27,56.459999,56.669998,56.049999,56.220001,55.515625,13859500
2021-09-28,55.779999,55.990002,55.410000,55.520000,54.824390,17803200
2021-09-29,55.619999,55.980000,55.340000,55.480000,54.784893,14051700
2021-09-30,55.799999,55.900002,54.410000,54.430000,53.748047,18538000
2021-10-01,54.599998,55.410000,54.040001,55.139999,54.449150,18338000
2021-10-04,54.500000,54.680000,53.950001,54.230000,53.912315,17084100
2021-10-05,54.130001,55.029999,54.130001,54.689999,54.369617,14135000
2021-10-06,54.349998,54.380001,52.980000,53.939999,53.624012,26339200
2021-10-07,54.490002,55.410000,54.349998,55.020000,54.697685,14725500
2021-10-08,55.200001,55.299999,54.750000,55.080002,54.757336,9255500
2021-10-11,55.250000,55.380001,54.900002,54.930000,54.608215,8117600
2021-10-12,54.990002,55.060001,54.070000,54.279999,53.962021,14241900
2021-10-13,54.320000,54.750000,54.080002,54.619999,54.300030,13737100
2021-10-14,55.090000,55.849998,54.980000,55.650002,55.323997,14455900
2021-10-15,55.889999,55.889999,54.959999,55.250000,54.926338,15202200
2021-10-18,55.040001,55.490002,54.570000,55.189999,54.866688,10989600
2021-10-19,55.290001,55.779999,55.029999,55.740002,55.413471,13258400
2021-10-20,55.799999,56.230000,55.799999,56.200001,55.870773,11613600
2021-10-21,56.040001,56.119999,55.529999,55.689999,55.363758,12619900
2021-10-22,55.549999,55.860001,54.939999,55.110001,54.787159,15026600
2021-10-25,55.110001,55.419998,54.810001,55.139999,54.816982,10218900
2021-10-26,55.560001,56.349998,55.400002,55.810001,55.483059,15250000
2021-10-27,56.130001,56.720001,55.930000,56.180000,55.850891,16279000
2021-10-28,56.230000,56.689999,55.889999,56.240002,55.910542,11209200
2021-10-29,56.320000,56.580002,55.860001,55.970001,55.642120,13550400
2021-11-01,55.869999,56.250000,55.500000,56.099998,55.771358,14341400
2021-11-02,56.369999,57.869999,56.279999,57.619999,57.282455,22097900
2021-11-03,57.580002,57.930000,57.119999,57.650002,57.312283,13219400
2021-11-04,57.599998,57.689999,56.560001,57.119999,56.785381,18070400
2021-11-05,57.380001,57.799999,56.930000,57.070000,56.735676,15637700
2021-11-08,57.099998,57.520000,56.590000,57.000000,56.666088,15045300
2021-11-09,57.070000,57.630001,56.900002,57.439999,57.103508,14459800
2021-11-10,57.900002,58.630001,57.689999,57.770000,57.431576,17876300
2021-11-11,57.570000,57.770000,56.689999,56.759998,56.427490,17440700
2021-11-12,56.970001,57.150002,56.310001,56.820000,56.487141,16663600
2021-11-15,56.930000,57.700001,56.830002,57.270000,56.934505,19041800
2021-11-16,57.240002,58.080002,56.930000,57.000000,56.666088,21136900
2021-11-17,56.610001,57.139999,56.270000,56.759998,56.427490,31496300
2021-11-18,52.730000,53.930000,51.080002,53.630001,53.315830,70834000
2021-11-19,53.549999,53.689999,52.779999,53.250000,52.938053,30030800
2021-11-22,53.349998,55.529999,53.299999,54.599998,54.280144,39949300
2021-11-23,54.610001,55.580002,54.470001,55.299999,54.976044,25653100
2021-11-24,55.150002,55.750000,55.150002,55.540001,55.214642,19328700
2021-11-26,54.459999,55.189999,54.459999,54.669998,54.349735,16730300
2021-11-29,55.139999,56.189999,54.830002,55.759998,55.433350,25724500
2021-11-30,55.580002,55.599998,54.150002,54.840000,54.518742,45141300
2021-12-01,55.529999,56.380001,54.930000,55.029999,54.707626,24120500
2021-12-02,55.150002,56.610001,55.080002,56.150002,55.821068,22384700
2021-12-03,56.299999,56.820000,55.669998,56.230000,55.900597,26235400
2021-12-06,56.700001,57.169998,56.470001,56.959999,56.626320,23172800
2021-12-07,57.099998,58.220001,57.009998,58.080002,57.739761,24254800
2021-12-08,58.080002,58.130001,56.630001,57.020000,56.685970,23631300
2021-12-09,57.200001,57.830002,56.930000,57.549999,57.212864,16480200
2021-12-10,57.910000,59.340000,57.910000,59.250000,58.902905,19901500
2021-12-13,59.099998,59.509998,58.540001,58.610001,58.266655,18496300
2021-12-14,58.340000,58.529999,57.369999,57.770000,57.431576,19114200
2021-12-15,57.919998,60.029999,57.900002,59.930000,59.578922,27953900
2021-12-16,60.049999,60.759998,59.869999,60.310001,59.956699,24599300
2021-12-17,60.270000,60.799999,59.790001,60.459999,60.105816,62171000
2021-12-20,59.669998,60.410000,59.299999,60.360001,60.006405,21342100
2021-12-21,60.439999,61.240002,60.000000,61.029999,60.672478,20761100
2021-12-22,60.970001,61.599998,60.619999,61.529999,61.169548,17095500
2021-12-23,61.790001,62.900002,61.790001,62.279999,61.915154,17771400
2021-12-27,62.410000,63.470001,62.279999,63.419998,63.048477,14779700
2021-12-28,63.419998,63.840000,63.230000,63.529999,63.157833,12865000
2021-12-29,63.650002,64.290001,63.549999,63.959999,63.585312,15069900
2021-12-30,64.040001,64.139999,63.470001,63.619999,63.247307,9076700
